id,user_id,setting_id
70002330,10002330,40002330
70002331,10002331,40002331
70002332,10002332,40002332
70002333,10002333,40002333
70002334,10002334,40002334
70002335,10002335,40002335
70002336,10002336,40002336
70002337,10002337,40002337
70002338,10002338,40002338
70002339,10002339,40002339
70002340,10002340,40002340
70002341,10002341,40002341
70002342,10002342,40002342
70002343,10002343,40002343
70002344,10002344,40002344
70002345,10002345,40002345
70002346,10002346,40002346
70002347,10002347,40002347
70002348,10002348,40002348
70002349,10002349,40002349
70002350,10002350,40002350
70002351,10002351,40002351
70002352,10002352,40002352
70002353,10002353,40002353
70002354,10002354,40002354
70002355,10002355,40002355
70002356,10002356,40002356
70002357,10002357,40002357
70002358,10002358,40002358
70002359,10002359,40002359
70002360,10002360,40002360
70002361,10002361,40002361
70002362,10002362,40002362
70002363,10002363,40002363
70002364,10002364,40002364
70002365,10002365,40002365
70002366,10002366,40002366
70002367,10002367,40002367
70002368,10002368,40002368
70002369,10002369,40002369
70002370,10002370,40002370
70002371,10002371,40002371
70002372,10002372,40002372
70002373,10002373,40002373
70002374,10002374,40002374
70002375,10002375,40002375
70002376,10002376,40002376
70002377,10002377,40002377
70002378,10002378,40002378
70002379,10002379,40002379
70002380,10002380,40002380
70002381,10002381,40002381
70002382,10002382,40002382
70002383,10002383,40002383
70002384,10002384,40002384
70002385,10002385,40002385
70002386,10002386,40002386
70002387,10002387,40002387
70002388,10002388,40002388
70002389,10002389,40002389
70002390,10002390,40002390
70002391,10002391,40002391
70002392,10002392,40002392
70002393,10002393,40002393
70002394,10002394,40002394
70002395,10002395,40002395
70002396,10002396,40002396
70002397,10002397,40002397
70002398,10002398,40002398
70002399,10002399,40002399
70002400,10002400,40002400
70002401,10002401,40002401
70002402,10002402,40002402
70002403,10002403,40002403
70002404,10002404,40002404
70002405,10002405,40002405
70002406,10002406,40002406
70002407,10002407,40002407
70002408,10002408,40002408
70002409,10002409,40002409
70002410,10002410,40002410
70002411,10002411,40002411
70002412,10002412,40002412
70002413,10002413,40002413
70002414,10002414,40002414
70002415,10002415,40002415
70002416,10002416,40002416
70002417,10002417,40002417
70002418,10002418,40002418
70002419,10002419,40002419
70002420,10002420,40002420
70002421,10002421,40002421
70002422,10002422,40002422
70002423,10002423,40002423
70002424,10002424,40002424
70002425,10002425,40002425
70002426,10002426,40002426
70002427,10002427,40002427
70002428,10002428,40002428
70002429,10002429,40002429
70002430,10002430,40002430
70002431,10002431,40002431
70002432,10002432,40002432
70002433,10002433,40002433
70002434,10002434,40002434
70002435,10002435,40002435
70002436,10002436,40002436
70002437,10002437,40002437
70002438,10002438,40002438
70002439,10002439,40002439
70002440,10002440,40002440
70002441,10002441,40002441
70002442,10002442,40002442
70002443,10002443,40002443
70002444,10002444,40002444
70002445,10002445,40002445
70002446,10002446,40002446
70002447,10002447,40002447
70002448,10002448,40002448
70002449,10002449,40002449
70002450,10002450,40002450
70002451,10002451,40002451
70002452,10002452,40002452
70002453,10002453,40002453
70002454,10002454,40002454
70002455,10002455,40002455
70002456,10002456,40002456
70002457,10002457,40002457
70002458,10002458,40002458
70002459,10002459,40002459
70002460,10002460,40002460
70002461,10002461,40002461
70002462,10002462,40002462
70002463,10002463,40002463
70002464,10002464,40002464
70002465,10002465,40002465
70002466,10002466,40002466
70002467,10002467,40002467
70002468,10002468,40002468
70002469,10002469,40002469
70002470,10002470,40002470
70002471,10002471,40002471
70002472,10002472,40002472
70002473,10002473,40002473
70002474,10002474,40002474
70002475,10002475,40002475
70002476,10002476,40002476
70002477,10002477,40002477
70002478,10002478,40002478
70002479,10002479,40002479
70002480,10002480,40002480
70002481,10002481,40002481
70002482,10002482,40002482
70002483,10002483,40002483
70002484,10002484,40002484
70002485,10002485,40002485
70002486,10002486,40002486
70002487,10002487,40002487
70002488,10002488,40002488
70002489,10002489,40002489
70002490,10002490,40002490
70002491,10002491,40002491
70002492,10002492,40002492
70002493,10002493,40002493
70002494,10002494,40002494
70002495,10002495,40002495
70002496,10002496,40002496
70002497,10002497,40002497
70002498,10002498,40002498
70002499,10002499,40002499
70002500,10002500,40002500
70002501,10002501,40002501
70002502,10002502,40002502
70002503,10002503,40002503
70002504,10002504,40002504
70002505,10002505,40002505
70002506,10002506,40002506
70002507,10002507,40002507
70002508,10002508,40002508
70002509,10002509,40002509
70002510,10002510,40002510
70002511,10002511,40002511
70002512,10002512,40002512
70002513,10002513,40002513
70002514,10002514,40002514
70002515,10002515,40002515
70002516,10002516,40002516
70002517,10002517,40002517
70002518,10002518,40002518
70002519,10002519,40002519
70002520,10002520,40002520
70002521,10002521,40002521
70002522,10002522,40002522
70002523,10002523,40002523
70002524,10002524,40002524
70002525,10002525,40002525
70002526,10002526,40002526
70002527,10002527,40002527
70002528,10002528,40002528
70002529,10002529,40002529
70002530,10002530,40002530
70002531,10002531,40002531
70002532,10002532,40002532
70002533,10002533,40002533
70002534,10002534,40002534
70002535,10002535,40002535
70002536,10002536,40002536
70002537,10002537,40002537
70002538,10002538,40002538
70002539,10002539,40002539
70002540,10002540,40002540
70002541,10002541,40002541
70002542,10002542,40002542
70002543,10002543,40002543
70002544,10002544,40002544
70002545,10002545,40002545
70002546,10002546,40002546
70002547,10002547,40002547
70002548,10002548,40002548
70002549,10002549,40002549
70002550,10002550,40002550
70002551,10002551,40002551
70002552,10002552,40002552
70002553,10002553,40002553
70002554,10002554,40002554
70002555,10002555,40002555
70002556,10002556,40002556
70002557,10002557,40002557
70002558,10002558,40002558
70002559,10002559,40002559
70002560,10002560,40002560
70002561,10002561,40002561
70002562,10002562,40002562
70002563,10002563,40002563
70002564,10002564,40002564
70002565,10002565,40002565
70002566,10002566,40002566
70002567,10002567,40002567
70002568,10002568,40002568
70002569,10002569,40002569
70002570,10002570,40002570
70002571,10002571,40002571
70002572,10002572,40002572
70002573,10002573,40002573
70002574,10002574,40002574
70002575,10002575,40002575
70002576,10002576,40002576
70002577,10002577,40002577
70002578,10002578,40002578
70002579,10002579,40002579
70002580,10002580,40002580
70002581,10002581,40002581
70002582,10002582,40002582
70002583,10002583,40002583
70002584,10002584,40002584
70002585,10002585,40002585
70002586,10002586,40002586
70002587,10002587,40002587
70002588,10002588,40002588
70002589,10002589,40002589
70002590,10002590,40002590
70002591,10002591,40002591
70002592,10002592,40002592
70002593,10002593,40002593
70002594,10002594,40002594
70002595,10002595,40002595
70002596,10002596,40002596
70002597,10002597,40002597
70002598,10002598,40002598
70002599,10002599,40002599
70002600,10002600,40002600
70002601,10002601,40002601
70002602,10002602,40002602
70002603,10002603,40002603
70002604,10002604,40002604
70002605,10002605,40002605
70002606,10002606,40002606
70002607,10002607,40002607
70002608,10002608,40002608
70002609,10002609,40002609
70002610,10002610,40002610
70002611,10002611,40002611
70002612,10002612,40002612
70002613,10002613,40002613
70002614,10002614,40002614
70002615,10002615,40002615
70002616,10002616,40002616
70002617,10002617,40002617
70002618,10002618,40002618
70002619,10002619,40002619
70002620,10002620,40002620
70002621,10002621,40002621
70002622,10002622,40002622
70002623,10002623,40002623
70002624,10002624,40002624
70002625,10002625,40002625
70002626,10002626,40002626
70002627,10002627,40002627
70002628,10002628,40002628
70002629,10002629,40002629
70002630,10002630,40002630
70002631,10002631,40002631
70002632,10002632,40002632
70002633,10002633,40002633
70002634,10002634,40002634
70002635,10002635,40002635
70002636,10002636,40002636
70002637,10002637,40002637
70002638,10002638,40002638
70002639,10002639,40002639
70002640,10002640,40002640
70002641,10002641,40002641
70002642,10002642,40002642
70002643,10002643,40002643
70002644,10002644,40002644
70002645,10002645,40002645
70002646,10002646,40002646
70002647,10002647,40002647
70002648,10002648,40002648
70002649,10002649,40002649
70002650,10002650,40002650
70002651,10002651,40002651
70002652,10002652,40002652
70002653,10002653,40002653
70002654,10002654,40002654
70002655,10002655,40002655
70002656,10002656,40002656
70002657,10002657,40002657
70002658,10002658,40002658
70002659,10002659,40002659
70002660,10002660,40002660
70002661,10002661,40002661
70002662,10002662,40002662
70002663,10002663,40002663
70002664,10002664,40002664
70002665,10002665,40002665
70002666,10002666,40002666
70002667,10002667,40002667
70002668,10002668,40002668
70002669,10002669,40002669
70002670,10002670,40002670
70002671,10002671,40002671
70002672,10002672,40002672
70002673,10002673,40002673
70002674,10002674,40002674
70002675,10002675,40002675
70002676,10002676,40002676
70002677,10002677,40002677
70002678,10002678,40002678
70002679,10002679,40002679
70002680,10002680,40002680
70002681,10002681,40002681
70002682,10002682,40002682
70002683,10002683,40002683
70002684,10002684,40002684
70002685,10002685,40002685
70002686,10002686,40002686
70002687,10002687,40002687
70002688,10002688,40002688
70002689,10002689,40002689
70002690,10002690,40002690
70002691,10002691,40002691
70002692,10002692,40002692
70002693,10002693,40002693
70002694,10002694,40002694
70002695,10002695,40002695
70002696,10002696,40002696
70002697,10002697,40002697
70002698,10002698,40002698
70002699,10002699,40002699
70002700,10002700,40002700
70002701,10002701,40002701
70002702,10002702,40002702
70002703,10002703,40002703
70002704,10002704,40002704
70002705,10002705,40002705
70002706,10002706,40002706
70002707,10002707,40002707
70002708,10002708,40002708
70002709,10002709,40002709
70002710,10002710,40002710
70002711,10002711,40002711
70002712,10002712,40002712
70002713,10002713,40002713
70002714,10002714,40002714
70002715,10002715,40002715
70002716,10002716,40002716
70002717,10002717,40002717
70002718,10002718,40002718
70002719,10002719,40002719
70002720,10002720,40002720
70002721,10002721,40002721
70002722,10002722,40002722
70002723,10002723,40002723
70002724,10002724,40002724
70002725,10002725,40002725
70002726,10002726,40002726
70002727,10002727,40002727
70002728,10002728,40002728
70002729,10002729,40002729
70002730,10002730,40002730
70002731,10002731,40002731
70002732,10002732,40002732
70002733,10002733,40002733
70002734,10002734,40002734
70002735,10002735,40002735
70002736,10002736,40002736
70002737,10002737,40002737
70002738,10002738,40002738
70002739,10002739,40002739
70002740,10002740,40002740
70002741,10002741,40002741
70002742,10002742,40002742
70002743,10002743,40002743
70002744,10002744,40002744
70002745,10002745,40002745
70002746,10002746,40002746
70002747,10002747,40002747
70002748,10002748,40002748
70002749,10002749,40002749
70002750,10002750,40002750
70002751,10002751,40002751
70002752,10002752,40002752
70002753,10002753,40002753
70002754,10002754,40002754
70002755,10002755,40002755
70002756,10002756,40002756
70002757,10002757,40002757
70002758,10002758,40002758
70002759,10002759,40002759
70002760,10002760,40002760
70002761,10002761,40002761
70002762,10002762,40002762
70002763,10002763,40002763
70002764,10002764,40002764
70002765,10002765,40002765
70002766,10002766,40002766
70002767,10002767,40002767
70002768,10002768,40002768
70002769,10002769,40002769
70002770,10002770,40002770
70002771,10002771,40002771
70002772,10002772,40002772
70002773,10002773,40002773
70002774,10002774,40002774
70002775,10002775,40002775
70002776,10002776,40002776
70002777,10002777,40002777
70002778,10002778,40002778
70002779,10002779,40002779
70002780,10002780,40002780
70002781,10002781,40002781
70002782,10002782,40002782
70002783,10002783,40002783
70002784,10002784,40002784
70002785,10002785,40002785
70002786,10002786,40002786
70002787,10002787,40002787
70002788,10002788,40002788
70002789,10002789,40002789
70002790,10002790,40002790
70002791,10002791,40002791
70002792,10002792,40002792
70002793,10002793,40002793
70002794,10002794,40002794
70002795,10002795,40002795
70002796,10002796,40002796
70002797,10002797,40002797
70002798,10002798,40002798
70002799,10002799,40002799
70002800,10002800,40002800
70002801,10002801,40002801
70002802,10002802,40002802
70002803,10002803,40002803
70002804,10002804,40002804
70002805,10002805,40002805
70002806,10002806,40002806
70002807,10002807,40002807
70002808,10002808,40002808
70002809,10002809,40002809
70002810,10002810,40002810
70002811,10002811,40002811
70002812,10002812,40002812
70002813,10002813,40002813
70002814,10002814,40002814
70002815,10002815,40002815
70002816,10002816,40002816
70002817,10002817,40002817
70002818,10002818,40002818
70002819,10002819,40002819
70002820,10002820,40002820
70002821,10002821,40002821
70002822,10002822,40002822
70002823,10002823,40002823
70002824,10002824,40002824
70002825,10002825,40002825
70002826,10002826,40002826
70002827,10002827,40002827
70002828,10002828,40002828
70002829,10002829,40002829
70002830,10002830,40002830
70002831,10002831,40002831
70002832,10002832,40002832
70002833,10002833,40002833
70002834,10002834,40002834
70002835,10002835,40002835
70002836,10002836,40002836
70002837,10002837,40002837
70002838,10002838,40002838
70002839,10002839,40002839
70002840,10002840,40002840
70002841,10002841,40002841
70002842,10002842,40002842
70002843,10002843,40002843
70002844,10002844,40002844
70002845,10002845,40002845
70002846,10002846,40002846
70002847,10002847,40002847
70002848,10002848,40002848
70002849,10002849,40002849
70002850,10002850,40002850
70002851,10002851,40002851
70002852,10002852,40002852
70002853,10002853,40002853
70002854,10002854,40002854
70002855,10002855,40002855
70002856,10002856,40002856
70002857,10002857,40002857
70002858,10002858,40002858
70002859,10002859,40002859
70002860,10002860,40002860
70002861,10002861,40002861
70002862,10002862,40002862
70002863,10002863,40002863
70002864,10002864,40002864
70002865,10002865,40002865
70002866,10002866,40002866
70002867,10002867,40002867
70002868,10002868,40002868
70002869,10002869,40002869
70002870,10002870,40002870
70002871,10002871,40002871
70002872,10002872,40002872
70002873,10002873,40002873
70002874,10002874,40002874
70002875,10002875,40002875
70002876,10002876,40002876
70002877,10002877,40002877
70002878,10002878,40002878
70002879,10002879,40002879
70002880,10002880,40002880
70002881,10002881,40002881
70002882,10002882,40002882
70002883,10002883,40002883
70002884,10002884,40002884
70002885,10002885,40002885
70002886,10002886,40002886
70002887,10002887,40002887
70002888,10002888,40002888
70002889,10002889,40002889
70002890,10002890,40002890
70002891,10002891,40002891
70002892,10002892,40002892
70002893,10002893,40002893
70002894,10002894,40002894
70002895,10002895,40002895
70002896,10002896,40002896
70002897,10002897,40002897
70002898,10002898,40002898
70002899,10002899,40002899
70002900,10002900,40002900
70002901,10002901,40002901
70002902,10002902,40002902
70002903,10002903,40002903
70002904,10002904,40002904
70002905,10002905,40002905
70002906,10002906,40002906
70002907,10002907,40002907
70002908,10002908,40002908
70002909,10002909,40002909
70002910,10002910,40002910
70002911,10002911,40002911
70002912,10002912,40002912
70002913,10002913,40002913
70002914,10002914,40002914
70002915,10002915,40002915
70002916,10002916,40002916
70002917,10002917,40002917
70002918,10002918,40002918
70002919,10002919,40002919
70002920,10002920,40002920
70002921,10002921,40002921
70002922,10002922,40002922
70002923,10002923,40002923
70002924,10002924,40002924
70002925,10002925,40002925
70002926,10002926,40002926
70002927,10002927,40002927
70002928,10002928,40002928
70002929,10002929,40002929
70002930,10002930,40002930
70002931,10002931,40002931
70002932,10002932,40002932
70002933,10002933,40002933
70002934,10002934,40002934
70002935,10002935,40002935
70002936,10002936,40002936
70002937,10002937,40002937
70002938,10002938,40002938
70002939,10002939,40002939
70002940,10002940,40002940
70002941,10002941,40002941
70002942,10002942,40002942
70002943,10002943,40002943
70002944,10002944,40002944
70002945,10002945,40002945
70002946,10002946,40002946
70002947,10002947,40002947
70002948,10002948,40002948
70002949,10002949,40002949
70002950,10002950,40002950
70002951,10002951,40002951
70002952,10002952,40002952
70002953,10002953,40002953
70002954,10002954,40002954
70002955,10002955,40002955
70002956,10002956,40002956
70002957,10002957,40002957
70002958,10002958,40002958
70002959,10002959,40002959
70002960,10002960,40002960
70002961,10002961,40002961
70002962,10002962,40002962
70002963,10002963,40002963
70002964,10002964,40002964
70002965,10002965,40002965
70002966,10002966,40002966
70002967,10002967,40002967
70002968,10002968,40002968
70002969,10002969,40002969
70002970,10002970,40002970
70002971,10002971,40002971
70002972,10002972,40002972
70002973,10002973,40002973
70002974,10002974,40002974
70002975,10002975,40002975
70002976,10002976,40002976
70002977,10002977,40002977
70002978,10002978,40002978
70002979,10002979,40002979
70002980,10002980,40002980
70002981,10002981,40002981
70002982,10002982,40002982
70002983,10002983,40002983
70002984,10002984,40002984
70002985,10002985,40002985
70002986,10002986,40002986
70002987,10002987,40002987
70002988,10002988,40002988
70002989,10002989,40002989
70002990,10002990,40002990
70002991,10002991,40002991
70002992,10002992,40002992
70002993,10002993,40002993
70002994,10002994,40002994
70002995,10002995,40002995
70002996,10002996,40002996
70002997,10002997,40002997
70002998,10002998,40002998
70002999,10002999,40002999
70003000,10003000,40003000
70003001,10003001,40003001
70003002,10003002,40003002
70003003,10003003,40003003
70003004,10003004,40003004
70003005,10003005,40003005
70003006,10003006,40003006
70003007,10003007,40003007
70003008,10003008,40003008
70003009,10003009,40003009
70003010,10003010,40003010
70003011,10003011,40003011
70003012,10003012,40003012
70003013,10003013,40003013
70003014,10003014,40003014
70003015,10003015,40003015
70003016,10003016,40003016
70003017,10003017,40003017
70003018,10003018,40003018
70003019,10003019,40003019
70003020,10003020,40003020
70003021,10003021,40003021
70003022,10003022,40003022
70003023,10003023,40003023
70003024,10003024,40003024
70003025,10003025,40003025
70003026,10003026,40003026
70003027,10003027,40003027
70003028,10003028,40003028
70003029,10003029,40003029
70003030,10003030,40003030
70003031,10003031,40003031
70003032,10003032,40003032
70003033,10003033,40003033
70003034,10003034,40003034
70003035,10003035,40003035
70003036,10003036,40003036
70003037,10003037,40003037
70003038,10003038,40003038
70003039,10003039,40003039
70003040,10003040,40003040
70003041,10003041,40003041
70003042,10003042,40003042
70003043,10003043,40003043
70003044,10003044,40003044
70003045,10003045,40003045
70003046,10003046,40003046
70003047,10003047,40003047
70003048,10003048,40003048
70003049,10003049,40003049
70003050,10003050,40003050
70003051,10003051,40003051
70003052,10003052,40003052
70003053,10003053,40003053
70003054,10003054,40003054
70003055,10003055,40003055
70003056,10003056,40003056
70003057,10003057,40003057
70003058,10003058,40003058
70003059,10003059,40003059
70003060,10003060,40003060
70003061,10003061,40003061
70003062,10003062,40003062
70003063,10003063,40003063
70003064,10003064,40003064
70003065,10003065,40003065
70003066,10003066,40003066
70003067,10003067,40003067
70003068,10003068,40003068
70003069,10003069,40003069
70003070,10003070,40003070
70003071,10003071,40003071
70003072,10003072,40003072
70003073,10003073,40003073
70003074,10003074,40003074
70003075,10003075,40003075
70003076,10003076,40003076
70003077,10003077,40003077
70003078,10003078,40003078
70003079,10003079,40003079
70003080,10003080,40003080
70003081,10003081,40003081
70003082,10003082,40003082
70003083,10003083,40003083
70003084,10003084,40003084
70003085,10003085,40003085
70003086,10003086,40003086
70003087,10003087,40003087
70003088,10003088,40003088
70003089,10003089,40003089
70003090,10003090,40003090
70003091,10003091,40003091
70003092,10003092,40003092
70003093,10003093,40003093
70003094,10003094,40003094
70003095,10003095,40003095
70003096,10003096,40003096
70003097,10003097,40003097
70003098,10003098,40003098
70003099,10003099,40003099
70003100,10003100,40003100
70003101,10003101,40003101
70003102,10003102,40003102
70003103,10003103,40003103
70003104,10003104,40003104
70003105,10003105,40003105
70003106,10003106,40003106
70003107,10003107,40003107
70003108,10003108,40003108
70003109,10003109,40003109
70003110,10003110,40003110
70003111,10003111,40003111
70003112,10003112,40003112
70003113,10003113,40003113
70003114,10003114,40003114
70003115,10003115,40003115
70003116,10003116,40003116
70003117,10003117,40003117
70003118,10003118,40003118
70003119,10003119,40003119
70003120,10003120,40003120
70003121,10003121,40003121
70003122,10003122,40003122
70003123,10003123,40003123
70003124,10003124,40003124
70003125,10003125,40003125
70003126,10003126,40003126
70003127,10003127,40003127
70003128,10003128,40003128
70003129,10003129,40003129
70003130,10003130,40003130
70003131,10003131,40003131
70003132,10003132,40003132
70003133,10003133,40003133
70003134,10003134,40003134
70003135,10003135,40003135
70003136,10003136,40003136
70003137,10003137,40003137
70003138,10003138,40003138
70003139,10003139,40003139
70003140,10003140,40003140
70003141,10003141,40003141
70003142,10003142,40003142
70003143,10003143,40003143
70003144,10003144,40003144
70003145,10003145,40003145
70003146,10003146,40003146
70003147,10003147,40003147
70003148,10003148,40003148
70003149,10003149,40003149
70003150,10003150,40003150
70003151,10003151,40003151
70003152,10003152,40003152
70003153,10003153,40003153
70003154,10003154,40003154
70003155,10003155,40003155
70003156,10003156,40003156
70003157,10003157,40003157
70003158,10003158,40003158
70003159,10003159,40003159
70003160,10003160,40003160
70003161,10003161,40003161
70003162,10003162,40003162
70003163,10003163,40003163
70003164,10003164,40003164
70003165,10003165,40003165
70003166,10003166,40003166
70003167,10003167,40003167
70003168,10003168,40003168
70003169,10003169,40003169
70003170,10003170,40003170
70003171,10003171,40003171
70003172,10003172,40003172
70003173,10003173,40003173
70003174,10003174,40003174
70003175,10003175,40003175
70003176,10003176,40003176
70003177,10003177,40003177
70003178,10003178,40003178
70003179,10003179,40003179
70003180,10003180,40003180
70003181,10003181,40003181
70003182,10003182,40003182
70003183,10003183,40003183
70003184,10003184,40003184
70003185,10003185,40003185
70003186,10003186,40003186
70003187,10003187,40003187
70003188,10003188,40003188
70003189,10003189,40003189
70003190,10003190,40003190
70003191,10003191,40003191
70003192,10003192,40003192
70003193,10003193,40003193
70003194,10003194,40003194
70003195,10003195,40003195
70003196,10003196,40003196
70003197,10003197,40003197
70003198,10003198,40003198
70003199,10003199,40003199
70003200,10003200,40003200
70003201,10003201,40003201
70003202,10003202,40003202
70003203,10003203,40003203
70003204,10003204,40003204
70003205,10003205,40003205
70003206,10003206,40003206
70003207,10003207,40003207
70003208,10003208,40003208
70003209,10003209,40003209
70003210,10003210,40003210
70003211,10003211,40003211
70003212,10003212,40003212
70003213,10003213,40003213
70003214,10003214,40003214
70003215,10003215,40003215
70003216,10003216,40003216
70003217,10003217,40003217
70003218,10003218,40003218
70003219,10003219,40003219
70003220,10003220,40003220
70003221,10003221,40003221
70003222,10003222,40003222
70003223,10003223,40003223
70003224,10003224,40003224
70003225,10003225,40003225
70003226,10003226,40003226
70003227,10003227,40003227
70003228,10003228,40003228
70003229,10003229,40003229
70003230,10003230,40003230
70003231,10003231,40003231
70003232,10003232,40003232
70003233,10003233,40003233
70003234,10003234,40003234
70003235,10003235,40003235
70003236,10003236,40003236
70003237,10003237,40003237
70003238,10003238,40003238
70003239,10003239,40003239
70003240,10003240,40003240
70003241,10003241,40003241
70003242,10003242,40003242
70003243,10003243,40003243
70003244,10003244,40003244
70003245,10003245,40003245
70003246,10003246,40003246
70003247,10003247,40003247
70003248,10003248,40003248
70003249,10003249,40003249
70003250,10003250,40003250
70003251,10003251,40003251
70003252,10003252,40003252
70003253,10003253,40003253
70003254,10003254,40003254
70003255,10003255,40003255
70003256,10003256,40003256
70003257,10003257,40003257
70003258,10003258,40003258
70003259,10003259,40003259
70003260,10003260,40003260
70003261,10003261,40003261
70003262,10003262,40003262
70003263,10003263,40003263
70003264,10003264,40003264
70003265,10003265,40003265
70003266,10003266,40003266
70003267,10003267,40003267
70003268,10003268,40003268
70003269,10003269,40003269
70003270,10003270,40003270
70003271,10003271,40003271
70003272,10003272,40003272
70003273,10003273,40003273
70003274,10003274,40003274
70003275,10003275,40003275
70003276,10003276,40003276
70003277,10003277,40003277
70003278,10003278,40003278
70003279,10003279,40003279
70003280,10003280,40003280
70003281,10003281,40003281
70003282,10003282,40003282
70003283,10003283,40003283
70003284,10003284,40003284
70003285,10003285,40003285
70003286,10003286,40003286
70003287,10003287,40003287
70003288,10003288,40003288
70003289,10003289,40003289
70003290,10003290,40003290
70003291,10003291,40003291
70003292,10003292,40003292
70003293,10003293,40003293
70003294,10003294,40003294
70003295,10003295,40003295
70003296,10003296,40003296
70003297,10003297,40003297
70003298,10003298,40003298
70003299,10003299,40003299
70003300,10003300,40003300
70003301,10003301,40003301
70003302,10003302,40003302
70003303,10003303,40003303
70003304,10003304,40003304
70003305,10003305,40003305
70003306,10003306,40003306
70003307,10003307,40003307
70003308,10003308,40003308
70003309,10003309,40003309
70003310,10003310,40003310
70003311,10003311,40003311
70003312,10003312,40003312
70003313,10003313,40003313
70003314,10003314,40003314
70003315,10003315,40003315
70003316,10003316,40003316
70003317,10003317,40003317
70003318,10003318,40003318
70003319,10003319,40003319
70003320,10003320,40003320
70003321,10003321,40003321
70003322,10003322,40003322
70003323,10003323,40003323
70003324,10003324,40003324
70003325,10003325,40003325
70003326,10003326,40003326
70003327,10003327,40003327
70003328,10003328,40003328
70003329,10003329,40003329
70003330,10003330,40003330
70003331,10003331,40003331
70003332,10003332,40003332
70003333,10003333,40003333
70003334,10003334,40003334
70003335,10003335,40003335
70003336,10003336,40003336
70003337,10003337,40003337
70003338,10003338,40003338
70003339,10003339,40003339
70003340,10003340,40003340
70003341,10003341,40003341
70003342,10003342,40003342
70003343,10003343,40003343
70003344,10003344,40003344
70003345,10003345,40003345
70003346,10003346,40003346
70003347,10003347,40003347
70003348,10003348,40003348
70003349,10003349,40003349
70003350,10003350,40003350
70003351,10003351,40003351
70003352,10003352,40003352
70003353,10003353,40003353
70003354,10003354,40003354
70003355,10003355,40003355
70003356,10003356,40003356
70003357,10003357,40003357
70003358,10003358,40003358
70003359,10003359,40003359
70003360,10003360,40003360
70003361,10003361,40003361
70003362,10003362,40003362
70003363,10003363,40003363
70003364,10003364,40003364
70003365,10003365,40003365
70003366,10003366,40003366
70003367,10003367,40003367
70003368,10003368,40003368
70003369,10003369,40003369
70003370,10003370,40003370
70003371,10003371,40003371
70003372,10003372,40003372
70003373,10003373,40003373
70003374,10003374,40003374
70003375,10003375,40003375
70003376,10003376,40003376
70003377,10003377,40003377
70003378,10003378,40003378
70003379,10003379,40003379
70003380,10003380,40003380
70003381,10003381,40003381
70003382,10003382,40003382
70003383,10003383,40003383
70003384,10003384,40003384
70003385,10003385,40003385
70003386,10003386,40003386
70003387,10003387,40003387
70003388,10003388,40003388
70003389,10003389,40003389
70003390,10003390,40003390
70003391,10003391,40003391
70003392,10003392,40003392
70003393,10003393,40003393
70003394,10003394,40003394
70003395,10003395,40003395
70003396,10003396,40003396
70003397,10003397,40003397
70003398,10003398,40003398
70003399,10003399,40003399
70003400,10003400,40003400
70003401,10003401,40003401
70003402,10003402,40003402
70003403,10003403,40003403
70003404,10003404,40003404
70003405,10003405,40003405
70003406,10003406,40003406
70003407,10003407,40003407
70003408,10003408,40003408
70003409,10003409,40003409
70003410,10003410,40003410
70003411,10003411,40003411
70003412,10003412,40003412
70003413,10003413,40003413
70003414,10003414,40003414
70003415,10003415,40003415
70003416,10003416,40003416
70003417,10003417,40003417
70003418,10003418,40003418
70003419,10003419,40003419
70003420,10003420,40003420
70003421,10003421,40003421
70003422,10003422,40003422
70003423,10003423,40003423
70003424,10003424,40003424
70003425,10003425,40003425
70003426,10003426,40003426
70003427,10003427,40003427
70003428,10003428,40003428
70003429,10003429,40003429
70003430,10003430,40003430
70003431,10003431,40003431
70003432,10003432,40003432
70003433,10003433,40003433
70003434,10003434,40003434
70003435,10003435,40003435
70003436,10003436,40003436
70003437,10003437,40003437
70003438,10003438,40003438
70003439,10003439,40003439
70003440,10003440,40003440
70003441,10003441,40003441
70003442,10003442,40003442
70003443,10003443,40003443
70003444,10003444,40003444
70003445,10003445,40003445
70003446,10003446,40003446
70003447,10003447,40003447
70003448,10003448,40003448
70003449,10003449,40003449
70003450,10003450,40003450
70003451,10003451,40003451
70003452,10003452,40003452
70003453,10003453,40003453
70003454,10003454,40003454
70003455,10003455,40003455
70003456,10003456,40003456
70003457,10003457,40003457
70003458,10003458,40003458
70003459,10003459,40003459
70003460,10003460,40003460
70003461,10003461,40003461
70003462,10003462,40003462
70003463,10003463,40003463
70003464,10003464,40003464
70003465,10003465,40003465
70003466,10003466,40003466
70003467,10003467,40003467
70003468,10003468,40003468
70003469,10003469,40003469
70003470,10003470,40003470
70003471,10003471,40003471
70003472,10003472,40003472
70003473,10003473,40003473
70003474,10003474,40003474
70003475,10003475,40003475
70003476,10003476,40003476
70003477,10003477,40003477
70003478,10003478,40003478
70003479,10003479,40003479
70003480,10003480,40003480
70003481,10003481,40003481
70003482,10003482,40003482
70003483,10003483,40003483
70003484,10003484,40003484
70003485,10003485,40003485
70003486,10003486,40003486
70003487,10003487,40003487
70003488,10003488,40003488
70003489,10003489,40003489
70003490,10003490,40003490
70003491,10003491,40003491
70003492,10003492,40003492
70003493,10003493,40003493
70003494,10003494,40003494
